id_pers;sexo;edad;grupo_edad;area;dpto;nivel_edu;quintil_ingreso;uso_internet;fex
3158;Hombre;22;15-24;Urbana;Central;Media;Q1;1;52
3159;Mujer;24;15-24;Urbana;Asunción;Media;Q2;1;37
3160;Hombre;49;45-54;Urbana;Asunción;Básica;Q3;0;84
3161;Hombre;15;15-24;Rural;Alto Paraná;Media;Q5;1;45
3162;Hombre;23;15-24;Rural;Itapúa;Básica;Q1;0;49
3163;Hombre;15;15-24;Rural;Concepción;Media;Q5;0;102
3164;Mujer;53;45-54;Rural;San Pedro;Básica;Q1;1;86
3165;Hombre;57;55-64;Rural;Caazapá;Media;Q2;0;35
3166;Mujer;29;25-34;Rural;Caaguazú;Básica;Q1;0;39
3167;Mujer;29;25-34;Urbana;Asunción;Básica;Q3;1;22
3168;Hombre;43;35-44;Urbana;Central;Básica;Q2;1;48
3169;Mujer;61;55-64;Rural;San Pedro;Básica;Q3;0;135
3170;Hombre;42;35-44;Urbana;Caaguazú;Superior;Q4;1;123
3171;Mujer;22;15-24;Urbana;Alto Paraná;Superior;Q5;1;73
3172;Hombre;15;15-24;Urbana;Asunción;Superior;Q3;1;116
3173;Hombre;15;15-24;Urbana;Central;Superior;Q3;1;72
3174;Hombre;36;35-44;Urbana;Central;Básica;Q1;0;122
3175;Hombre;23;15-24;Urbana;Itapúa;Básica;Q3;1;43
3176;Hombre;38;35-44;Urbana;Central;Media;Q4;1;39
3177;Mujer;25;25-34;Rural;San Pedro;Superior;Q3;1;30
3178;Mujer;15;15-24;Rural;San Pedro;Media;Q3;1;51
3179;Mujer;15;15-24;Rural;San Pedro;Básica;Q3;1;39
3180;Mujer;63;55-64;Rural;Central;Básica;Q1;0;123
3181;Hombre;51;45-54;Urbana;Itapúa;Básica;Q4;0;51
3182;Hombre;66;65+;Urbana;Central;Media;Q5;1;87
3183;Hombre;44;35-44;Urbana;Asunción;Superior;Q5;1;118
3184;Hombre;27;25-34;Rural;Caaguazú;Básica;Q2;1;108
3185;Mujer;58;55-64;Urbana;Alto Paraná;Superior;Q5;1;46
3186;Mujer;34;25-34;Rural;San Pedro;Superior;Q4;1;30
3187;Hombre;38;35-44;Urbana;Central;Superior;Q4;1;138
3188;Hombre;34;25-34;Rural;San Pedro;Superior;Q3;0;100
3189;Mujer;15;15-24;Urbana;Central;Básica;Q4;1;111
3190;Mujer;63;55-64;Rural;Concepción;Superior;Q5;1;70
3191;Hombre;43;35-44;Urbana;Central;Media;Q1;1;51
3192;Mujer;40;35-44;Urbana;Central;Superior;Q5;1;88
3193;Mujer;33;25-34;Urbana;Alto Paraná;Básica;Q1;1;30
3194;Hombre;37;35-44;Rural;Concepción;Básica;Q3;0;123
3195;Hombre;24;15-24;Urbana;Asunción;Básica;Q1;1;105
3196;Mujer;46;45-54;Rural;Caaguazú;Básica;Q2;0;119
3197;Mujer;15;15-24;Rural;Caazapá;Superior;Q3;0;94
3198;Mujer;38;35-44;Rural;Caaguazú;Media;Q3;1;95
3199;Hombre;45;45-54;Urbana;Central;Media;Q2;1;98
3200;Hombre;31;25-34;Urbana;Central;Media;Q2;0;121
3201;Mujer;41;35-44;Urbana;Asunción;Superior;Q5;1;49
3202;Mujer;17;15-24;Rural;San Pedro;Básica;Q2;0;108
3203;Hombre;17;15-24;Rural;Caaguazú;Media;Q5;0;91
3204;Mujer;39;35-44;Rural;Caaguazú;Básica;Q2;0;84
3205;Mujer;47;45-54;Urbana;Itapúa;Media;Q3;1;90
3206;Mujer;15;15-24;Urbana;Central;Superior;Q5;1;55
3207;Mujer;44;35-44;Rural;Concepción;Básica;Q3;1;24
3208;Mujer;25;25-34;Urbana;Central;Media;Q3;0;118
3209;Hombre;31;25-34;Rural;Caaguazú;Superior;Q5;1;139
3210;Mujer;15;15-24;Urbana;Alto Paraná;Superior;Q5;1;82
3211;Hombre;19;15-24;Urbana;Alto Paraná;Superior;Q5;1;128
3212;Mujer;52;45-54;Rural;Caaguazú;Media;Q4;0;92
3213;Hombre;35;35-44;Urbana;Asunción;Media;Q1;1;140
3214;Mujer;28;25-34;Urbana;Concepción;Media;Q4;1;86
3215;Hombre;32;25-34;Rural;Concepción;Básica;Q1;1;46
3216;Hombre;43;35-44;Rural;Concepción;Media;Q2;0;133
3217;Hombre;42;35-44;Rural;Concepción;Básica;Q3;0;124
3218;Hombre;33;25-34;Rural;Concepción;Media;Q4;1;71
3219;Mujer;54;45-54;Urbana;Central;Superior;Q4;1;129
3220;Mujer;52;45-54;Urbana;Concepción;Superior;Q4;1;21
3221;Mujer;42;35-44;Urbana;Alto Paraná;Básica;Q1;0;123
3222;Hombre;35;35-44;Urbana;Alto Paraná;Media;Q1;1;109
3223;Hombre;46;45-54;Urbana;Central;Superior;Q4;1;69
3224;Hombre;40;35-44;Rural;Asunción;Media;Q2;1;122
3225;Hombre;54;45-54;Urbana;Alto Paraná;Superior;Q4;1;36
3226;Mujer;51;45-54;Rural;Concepción;Media;Q4;0;46
3227;Hombre;16;15-24;Urbana;Asunción;Media;Q2;1;89
3228;Hombre;15;15-24;Urbana;Central;Media;Q1;1;134
3229;Hombre;22;15-24;Urbana;Central;Media;Q5;1;36
3230;Hombre;52;45-54;Rural;Concepción;Media;Q4;0;93
3231;Mujer;15;15-24;Urbana;Central;Media;Q1;1;117
3232;Mujer;42;35-44;Urbana;Asunción;Superior;Q3;1;116
3233;Hombre;41;35-44;Rural;Caaguazú;Superior;Q5;1;101
3234;Hombre;55;55-64;Urbana;Central;Media;Q3;1;142
3235;Hombre;38;35-44;Urbana;Alto Paraná;Superior;Q5;1;82
3236;Hombre;15;15-24;Rural;Caaguazú;Media;Q3;0;134
3237;Hombre;17;15-24;Urbana;Central;Superior;Q5;1;100
3238;Mujer;15;15-24;Urbana;Alto Paraná;Básica;Q2;1;115
3239;Mujer;25;25-34;Urbana;Central;Media;Q1;1;80
3240;Mujer;31;25-34;Urbana;Caazapá;Media;Q3;1;41
3241;Hombre;15;15-24;Urbana;Central;Media;Q3;1;34
3242;Hombre;61;55-64;Urbana;Central;Básica;Q1;0;108
3243;Mujer;15;15-24;Urbana;Asunción;Superior;Q1;1;68
3244;Mujer;59;55-64;Urbana;Alto Paraná;Media;Q1;0;93
3245;Mujer;56;55-64;Urbana;Alto Paraná;Superior;Q5;1;116
3246;Hombre;51;45-54;Urbana;Alto Paraná;Media;Q4;1;122
3247;Mujer;22;15-24;Urbana;Asunción;Básica;Q1;1;86
3248;Hombre;41;35-44;Rural;Itapúa;Media;Q4;0;60
3249;Mujer;15;15-24;Urbana;Itapúa;Superior;Q5;1;120
3250;Mujer;51;45-54;Rural;Caaguazú;Media;Q5;1;73
3251;Mujer;33;25-34;Urbana;Central;Básica;Q3;1;141
3252;Hombre;27;25-34;Urbana;Itapúa;Superior;Q5;1;127
3253;Mujer;15;15-24;Urbana;Central;Media;Q5;1;117
3254;Hombre;15;15-24;Rural;Caaguazú;Media;Q3;1;51
3255;Hombre;16;15-24;Urbana;Central;Media;Q3;1;67
3256;Hombre;55;55-64;Urbana;Central;Media;Q2;0;130
3257;Mujer;27;25-34;Urbana;Central;Media;Q3;1;23
3258;Hombre;31;25-34;Urbana;Central;Superior;Q3;1;121
3259;Hombre;46;45-54;Urbana;Central;Superior;Q5;1;72
3260;Mujer;67;65+;Urbana;Itapúa;Media;Q1;0;123
3261;Hombre;58;55-64;Urbana;Itapúa;Media;Q2;0;91
3262;Mujer;17;15-24;Rural;Concepción;Básica;Q1;1;88
3263;Hombre;15;15-24;Urbana;Central;Básica;Q4;1;111
3264;Hombre;77;65+;Urbana;Alto Paraná;Media;Q2;0;124
3265;Mujer;75;65+;Urbana;Central;Media;Q5;1;110
3266;Hombre;38;35-44;Urbana;Central;Básica;Q1;0;78
3267;Hombre;15;15-24;Urbana;Central;Media;Q4;1;61
3268;Mujer;52;45-54;Urbana;Central;Superior;Q4;1;129
3269;Mujer;33;25-34;Urbana;Central;Superior;Q4;1;87
3270;Mujer;32;25-34;Urbana;Alto Paraná;Media;Q5;1;121
3271;Hombre;51;45-54;Urbana;Itapúa;Superior;Q4;1;149
3272;Hombre;41;35-44;Urbana;Asunción;Media;Q2;0;103
3273;Mujer;15;15-24;Urbana;Central;Media;Q3;1;56
3274;Mujer;29;25-34;Urbana;Central;Superior;Q5;1;132
3275;Mujer;46;45-54;Urbana;Central;Superior;Q5;1;55
3276;Mujer;44;35-44;Urbana;Caaguazú;Media;Q4;1;53
3277;Mujer;39;35-44;Rural;Caaguazú;Media;Q3;0;29
3278;Hombre;51;45-54;Urbana;Alto Paraná;Superior;Q4;1;30
3279;Hombre;28;25-34;Urbana;Central;Media;Q3;1;132
3280;Mujer;38;35-44;Rural;San Pedro;Media;Q4;1;49
3281;Hombre;15;15-24;Urbana;Central;Superior;Q4;1;34
3282;Hombre;26;25-34;Rural;Concepción;Básica;Q2;0;65
3283;Mujer;48;45-54;Rural;Concepción;Media;Q2;0;112
3284;Mujer;27;25-34;Rural;San Pedro;Superior;Q4;1;64
3285;Hombre;26;25-34;Rural;San Pedro;Básica;Q1;0;60
3286;Hombre;16;15-24;Urbana;Alto Paraná;Media;Q3;1;83
3287;Hombre;53;45-54;Urbana;Central;Media;Q4;1;22
3288;Mujer;44;35-44;Rural;Asunción;Básica;Q1;0;83
3289;Mujer;49;45-54;Urbana;Central;Media;Q1;0;148
3290;Hombre;15;15-24;Rural;San Pedro;Básica;Q1;0;123
3291;Hombre;32;25-34;Urbana;Central;Media;Q2;1;29
3292;Mujer;29;25-34;Urbana;Central;Media;Q2;1;105
3293;Hombre;29;25-34;Rural;Caaguazú;Básica;Q3;0;79
3294;Mujer;23;15-24;Urbana;Asunción;Media;Q3;1;127
3295;Mujer;28;25-34;Rural;San Pedro;Básica;Q2;0;32
3296;Hombre;50;45-54;Urbana;Asunción;Media;Q4;1;50
3297;Mujer;15;15-24;Rural;Caaguazú;Básica;Q3;1;122
3298;Hombre;66;65+;Rural;Concepción;Básica;Q1;0;130
3299;Hombre;43;35-44;Urbana;Asunción;Superior;Q5;1;88
3300;Mujer;34;25-34;Urbana;Central;Superior;Q5;1;22
3301;Hombre;51;45-54;Urbana;Itapúa;Media;Q2;0;136
3302;Mujer;15;15-24;Rural;Concepción;Básica;Q2;1;69
3303;Mujer;23;15-24;Rural;Concepción;Básica;Q1;0;25
3304;Hombre;32;25-34;Urbana;Asunción;Media;Q1;1;126
3305;Hombre;59;55-64;Urbana;Asunción;Media;Q2;1;74
3306;Hombre;34;25-34;Rural;Caaguazú;Básica;Q3;0;44
3307;Hombre;43;35-44;Rural;Concepción;Básica;Q2;0;124
3308;Hombre;24;15-24;Urbana;Central;Superior;Q4;1;79
3309;Hombre;43;35-44;Urbana;San Pedro;Media;Q3;1;99
3310;Hombre;65;65+;Rural;Concepción;Media;Q3;0;127
3311;Mujer;52;45-54;Urbana;Central;Básica;Q1;0;87
3312;Mujer;33;25-34;Rural;Concepción;Básica;Q3;0;34
3313;Mujer;47;45-54;Urbana;Asunción;Básica;Q2;1;145
3314;Hombre;45;45-54;Rural;Caazapá;Superior;Q4;1;57
3315;Hombre;44;35-44;Urbana;Central;Media;Q3;0;149
3316;Mujer;55;55-64;Rural;San Pedro;Básica;Q4;0;20
3317;Hombre;54;45-54;Urbana;Asunción;Media;Q4;1;82
3318;Hombre;32;25-34;Urbana;Concepción;Superior;Q3;1;111
3319;Mujer;46;45-54;Urbana;Central;Media;Q3;1;137
3320;Mujer;28;25-34;Rural;San Pedro;Media;Q2;0;121
3321;Mujer;18;15-24;Urbana;Asunción;Superior;Q5;1;53
3322;Hombre;30;25-34;Urbana;Central;Media;Q3;1;51
3323;Mujer;33;25-34;Urbana;Asunción;Media;Q1;1;66
3324;Mujer;15;15-24;Urbana;Asunción;Media;Q3;1;34
3325;Mujer;50;45-54;Urbana;Alto Paraná;Superior;Q4;1;107
3326;Mujer;15;15-24;Urbana;Alto Paraná;Media;Q3;1;142
3327;Mujer;80;65+;Urbana;Concepción;Básica;Q1;0;103
3328;Mujer;62;55-64;Rural;San Pedro;Media;Q1;0;89
3329;Hombre;30;25-34;Rural;Caazapá;Básica;Q1;0;85
3330;Mujer;35;35-44;Rural;Caaguazú;Superior;Q4;1;97
3331;Mujer;40;35-44;Urbana;Central;Media;Q3;1;112
3332;Mujer;24;15-24;Rural;San Pedro;Media;Q4;1;123
3333;Hombre;38;35-44;Urbana;Concepción;Básica;Q1;0;110
3334;Hombre;32;25-34;Urbana;Concepción;Superior;Q2;1;111
3335;Mujer;33;25-34;Urbana;Itapúa;Media;Q4;1;143
3336;Mujer;38;35-44;Urbana;Asunción;Media;Q5;1;136
3337;Mujer;15;15-24;Urbana;Alto Paraná;Media;Q3;1;127
3338;Mujer;35;35-44;Urbana;Central;Superior;Q4;1;25
3339;Mujer;37;35-44;Urbana;Asunción;Media;Q4;1;106
3340;Mujer;37;35-44;Urbana;Asunción;Básica;Q1;1;79
3341;Mujer;31;25-34;Urbana;Central;Superior;Q5;1;100
3342;Mujer;55;55-64;Urbana;Alto Paraná;Superior;Q5;1;109
3343;Mujer;28;25-34;Urbana;Alto Paraná;Media;Q3;0;112
3344;Hombre;39;35-44;Urbana;Central;Superior;Q4;1;133
3345;Hombre;58;55-64;Urbana;Central;Básica;Q1;0;138
3346;Mujer;33;25-34;Urbana;Central;Básica;Q5;1;98
3347;Hombre;38;35-44;Urbana;Alto Paraná;Media;Q4;1;136
3348;Hombre;33;25-34;Rural;San Pedro;Básica;Q1;0;119
3349;Hombre;57;55-64;Urbana;Alto Paraná;Superior;Q1;1;46
3350;Hombre;30;25-34;Urbana;Central;Superior;Q5;1;24
3351;Hombre;58;55-64;Rural;Caaguazú;Básica;Q5;1;21
3352;Hombre;33;25-34;Urbana;Asunción;Superior;Q5;1;96
3353;Mujer;19;15-24;Urbana;Central;Básica;Q1;1;87
3354;Mujer;47;45-54;Urbana;Asunción;Media;Q3;1;110
3355;Hombre;29;25-34;Urbana;Itapúa;Superior;Q3;1;129
3356;Hombre;46;45-54;Urbana;Central;Superior;Q5;1;41
3357;Mujer;15;15-24;Rural;Itapúa;Básica;Q1;0;131
3358;Hombre;35;35-44;Urbana;Asunción;Básica;Q3;1;32
3359;Mujer;26;25-34;Urbana;Central;Media;Q1;1;134
3360;Mujer;15;15-24;Urbana;Caaguazú;Media;Q2;1;130
3361;Mujer;25;25-34;Rural;San Pedro;Media;Q4;1;110
3362;Hombre;24;15-24;Rural;San Pedro;Básica;Q3;1;59
3363;Mujer;34;25-34;Urbana;Central;Media;Q2;1;32
3364;Hombre;15;15-24;Urbana;Central;Superior;Q4;1;121
3365;Mujer;40;35-44;Urbana;Asunción;Media;Q4;1;48
3366;Mujer;59;55-64;Urbana;Caazapá;Básica;Q3;1;77
3367;Hombre;40;35-44;Urbana;Alto Paraná;Superior;Q5;1;89
3368;Hombre;49;45-54;Urbana;Central;Media;Q1;0;109
3369;Hombre;54;45-54;Rural;San Pedro;Media;Q3;0;83
3370;Mujer;57;55-64;Urbana;Asunción;Básica;Q3;1;110
3371;Hombre;68;65+;Urbana;Asunción;Media;Q5;0;125
3372;Mujer;26;25-34;Urbana;Central;Media;Q3;1;112
3373;Hombre;22;15-24;Urbana;Central;Media;Q5;1;58
3374;Mujer;49;45-54;Urbana;Asunción;Media;Q2;1;136
3375;Mujer;47;45-54;Rural;Central;Básica;Q2;0;91
3376;Mujer;48;45-54;Urbana;Central;Media;Q4;1;80
3377;Mujer;69;65+;Rural;San Pedro;Básica;Q1;0;94
3378;Hombre;35;35-44;Urbana;Alto Paraná;Media;Q5;1;82
3379;Hombre;42;35-44;Urbana;Asunción;Superior;Q4;1;118
3380;Mujer;17;15-24;Urbana;Alto Paraná;Superior;Q4;1;74
3381;Hombre;73;65+;Rural;Concepción;Media;Q2;0;120
3382;Hombre;28;25-34;Urbana;Concepción;Media;Q2;0;118
3383;Hombre;29;25-34;Urbana;Central;Básica;Q2;0;55
3384;Hombre;28;25-34;Urbana;Asunción;Media;Q3;1;32
3385;Hombre;23;15-24;Rural;San Pedro;Media;Q2;0;130
3386;Mujer;21;15-24;Urbana;Asunción;Básica;Q3;0;41
3387;Hombre;25;25-34;Urbana;Alto Paraná;Media;Q1;0;24
3388;Mujer;15;15-24;Urbana;Alto Paraná;Media;Q4;1;72
3389;Hombre;20;15-24;Urbana;Caaguazú;Media;Q2;1;53
3390;Mujer;70;65+;Urbana;Central;Media;Q3;1;48
3391;Hombre;48;45-54;Urbana;Alto Paraná;Superior;Q4;1;42
3392;Mujer;51;45-54;Rural;San Pedro;Media;Q3;0;117
3393;Mujer;56;55-64;Urbana;Itapúa;Media;Q4;1;121
3394;Hombre;68;65+;Rural;San Pedro;Media;Q5;1;26
3395;Mujer;15;15-24;Rural;Concepción;Básica;Q1;0;91
3396;Mujer;15;15-24;Urbana;Central;Media;Q3;1;37
3397;Mujer;20;15-24;Urbana;Asunción;Superior;Q4;1;84
3398;Mujer;26;25-34;Rural;Concepción;Media;Q5;1;65
3399;Hombre;29;25-34;Urbana;Itapúa;Superior;Q5;1;46
3400;Mujer;26;25-34;Urbana;Alto Paraná;Media;Q3;1;143
3401;Hombre;38;35-44;Rural;Caaguazú;Media;Q3;1;144
3402;Hombre;35;35-44;Urbana;Central;Media;Q2;0;93
3403;Mujer;21;15-24;Rural;San Pedro;Media;Q4;1;44
3404;Hombre;15;15-24;Urbana;Alto Paraná;Media;Q4;1;95
3405;Mujer;17;15-24;Urbana;Asunción;Superior;Q5;1;140
3406;Mujer;25;25-34;Urbana;Itapúa;Superior;Q5;1;69
3407;Mujer;30;25-34;Rural;Concepción;Media;Q4;1;37
3408;Mujer;15;15-24;Urbana;Central;Superior;Q4;1;110
3409;Hombre;26;25-34;Urbana;Alto Paraná;Media;Q4;1;105
3410;Hombre;15;15-24;Rural;Concepción;Básica;Q1;1;20
3411;Hombre;32;25-34;Rural;Caaguazú;Media;Q4;1;130
3412;Hombre;15;15-24;Rural;Caaguazú;Básica;Q1;0;105
3413;Hombre;19;15-24;Urbana;Asunción;Superior;Q2;1;45
3414;Hombre;15;15-24;Rural;Caaguazú;Básica;Q3;0;20
3415;Mujer;32;25-34;Urbana;Asunción;Media;Q5;1;146
3416;Mujer;19;15-24;Urbana;Central;Superior;Q5;1;118
3417;Hombre;51;45-54;Rural;San Pedro;Básica;Q3;0;67
3418;Mujer;42;35-44;Urbana;Itapúa;Media;Q4;1;76
3419;Hombre;33;25-34;Urbana;Alto Paraná;Media;Q3;1;90
3420;Hombre;20;15-24;Urbana;Itapúa;Superior;Q3;1;113
3421;Mujer;41;35-44;Rural;San Pedro;Media;Q5;1;42
3422;Mujer;47;45-54;Urbana;Alto Paraná;Superior;Q5;1;45
3423;Mujer;37;35-44;Urbana;Itapúa;Media;Q3;0;26
3424;Hombre;63;55-64;Urbana;Asunción;Superior;Q4;1;148
3425;Mujer;43;35-44;Urbana;Caazapá;Media;Q5;1;133
3426;Mujer;51;45-54;Rural;Caaguazú;Básica;Q3;0;91
3427;Mujer;37;35-44;Urbana;Asunción;Media;Q1;1;75
3428;Mujer;47;45-54;Rural;Caaguazú;Básica;Q1;0;50
3429;Mujer;20;15-24;Rural;San Pedro;Básica;Q5;1;97
3430;Mujer;26;25-34;Urbana;Itapúa;Media;Q1;0;109
3431;Mujer;41;35-44;Urbana;Asunción;Básica;Q1;0;109
3432;Mujer;41;35-44;Urbana;Central;Superior;Q5;1;20
3433;Mujer;44;35-44;Rural;Concepción;Básica;Q1;0;111
3434;Hombre;54;45-54;Urbana;Alto Paraná;Superior;Q4;1;132
3435;Mujer;15;15-24;Urbana;Asunción;Superior;Q4;1;34
3436;Hombre;17;15-24;Urbana;Alto Paraná;Básica;Q1;0;118
3437;Hombre;39;35-44;Urbana;Asunción;Media;Q4;0;127
3438;Mujer;21;15-24;Rural;Concepción;Media;Q3;1;55
3439;Mujer;80;65+;Rural;Asunción;Media;Q2;0;112
3440;Mujer;44;35-44;Urbana;Asunción;Superior;Q4;1;32
3441;Hombre;33;25-34;Rural;San Pedro;Media;Q1;0;104
3442;Mujer;25;25-34;Rural;Caaguazú;Básica;Q1;0;86
3443;Hombre;26;25-34;Urbana;Asunción;Media;Q4;1;130
3444;Mujer;35;35-44;Urbana;Asunción;Superior;Q3;1;78
3445;Mujer;37;35-44;Rural;San Pedro;Media;Q3;0;75
3446;Mujer;26;25-34;Rural;Caaguazú;Media;Q4;0;141
3447;Mujer;30;25-34;Urbana;Asunción;Media;Q3;0;141
3448;Mujer;59;55-64;Urbana;Central;Básica;Q1;0;24
3449;Mujer;59;55-64;Rural;Caaguazú;Superior;Q5;1;83
3450;Hombre;39;35-44;Urbana;Alto Paraná;Superior;Q5;1;40
3451;Hombre;15;15-24;Rural;Central;Básica;Q3;1;55
3452;Mujer;44;35-44;Rural;Caaguazú;Básica;Q2;0;106
3453;Mujer;62;55-64;Rural;Caaguazú;Media;Q5;0;36
3454;Hombre;59;55-64;Rural;San Pedro;Media;Q4;0;21
3455;Mujer;48;45-54;Urbana;Central;Media;Q3;1;114
3456;Hombre;60;55-64;Rural;Central;Básica;Q2;0;103
3457;Mujer;35;35-44;Urbana;Alto Paraná;Media;Q2;0;137
3458;Mujer;46;45-54;Rural;San Pedro;Básica;Q2;0;90
3459;Mujer;22;15-24;Urbana;Itapúa;Media;Q2;1;142
3460;Mujer;40;35-44;Urbana;Alto Paraná;Media;Q2;1;99
3461;Hombre;58;55-64;Urbana;Asunción;Superior;Q3;1;70
3462;Hombre;24;15-24;Rural;Concepción;Media;Q3;1;99
3463;Mujer;19;15-24;Urbana;Asunción;Media;Q3;1;117
3464;Mujer;36;35-44;Urbana;Central;Media;Q4;1;65
3465;Hombre;30;25-34;Rural;Caaguazú;Media;Q3;1;68
3466;Mujer;46;45-54;Rural;San Pedro;Básica;Q3;0;101
3467;Hombre;26;25-34;Urbana;Alto Paraná;Media;Q3;1;79
3468;Mujer;65;65+;Urbana;Alto Paraná;Media;Q4;1;88
3469;Mujer;15;15-24;Urbana;Asunción;Superior;Q4;1;147
3470;Hombre;57;55-64;Rural;San Pedro;Media;Q4;0;25
3471;Hombre;21;15-24;Rural;Caaguazú;Media;Q4;1;104
3472;Mujer;15;15-24;Rural;Caazapá;Superior;Q5;1;139
3473;Mujer;39;35-44;Urbana;Asunción;Superior;Q3;0;50
3474;Mujer;30;25-34;Urbana;Alto Paraná;Superior;Q4;1;47
3475;Mujer;15;15-24;Rural;Central;Básica;Q1;0;67
3476;Mujer;15;15-24;Urbana;Central;Superior;Q4;1;29
3477;Mujer;34;25-34;Urbana;Asunción;Media;Q3;1;92
3478;Mujer;52;45-54;Urbana;Asunción;Superior;Q5;1;103
3479;Hombre;45;45-54;Rural;San Pedro;Básica;Q2;0;126
3480;Hombre;36;35-44;Rural;San Pedro;Media;Q3;0;28
3481;Hombre;43;35-44;Urbana;Alto Paraná;Media;Q4;1;76
3482;Mujer;34;25-34;Rural;San Pedro;Media;Q1;0;121
3483;Hombre;15;15-24;Urbana;Asunción;Superior;Q4;1;119
3484;Mujer;15;15-24;Urbana;Central;Media;Q4;1;29
3485;Mujer;31;25-34;Urbana;Itapúa;Básica;Q2;0;21
3486;Mujer;32;25-34;Urbana;Asunción;Superior;Q5;1;121
3487;Hombre;50;45-54;Urbana;Alto Paraná;Media;Q2;0;37
3488;Hombre;48;45-54;Rural;Caaguazú;Media;Q3;0;95
3489;Hombre;45;45-54;Urbana;Central;Superior;Q5;0;32
3490;Hombre;29;25-34;Urbana;Itapúa;Superior;Q5;1;58
3491;Hombre;15;15-24;Urbana;Asunción;Media;Q3;1;40
3492;Mujer;42;35-44;Urbana;Central;Media;Q4;1;115
3493;Mujer;44;35-44;Urbana;Alto Paraná;Superior;Q4;1;107
3494;Mujer;15;15-24;Urbana;Itapúa;Superior;Q4;1;37
3495;Mujer;19;15-24;Rural;San Pedro;Básica;Q3;1;27
3496;Hombre;22;15-24;Rural;Caaguazú;Básica;Q2;0;80
3497;Mujer;37;35-44;Rural;San Pedro;Básica;Q3;0;45
3498;Mujer;20;15-24;Urbana;Alto Paraná;Superior;Q5;1;21
3499;Hombre;34;25-34;Rural;Caazapá;Básica;Q2;0;54
3500;Mujer;31;25-34;Urbana;Central;Media;Q1;1;47
3501;Hombre;32;25-34;Urbana;Asunción;Básica;Q3;0;109
3502;Mujer;22;15-24;Urbana;Asunción;Básica;Q4;1;131
3503;Mujer;23;15-24;Urbana;Central;Media;Q3;1;50
3504;Hombre;15;15-24;Rural;Itapúa;Media;Q2;1;48
3505;Mujer;41;35-44;Urbana;Alto Paraná;Media;Q5;0;70
3506;Mujer;45;45-54;Urbana;Alto Paraná;Básica;Q1;1;42
3507;Mujer;21;15-24;Urbana;Central;Media;Q3;1;143
3508;Hombre;62;55-64;Rural;Itapúa;Media;Q1;0;51
3509;Mujer;29;25-34;Rural;Caazapá;Básica;Q1;0;32
3510;Hombre;62;55-64;Urbana;Central;Superior;Q4;1;92
3511;Hombre;23;15-24;Rural;Concepción;Básica;Q2;0;89
3512;Hombre;15;15-24;Rural;Caaguazú;Básica;Q2;1;102
3513;Mujer;42;35-44;Urbana;Central;Media;Q4;1;145
3514;Mujer;39;35-44;Urbana;Caaguazú;Superior;Q5;1;62
3515;Mujer;35;35-44;Urbana;Asunción;Media;Q3;0;66
3516;Mujer;23;15-24;Urbana;Alto Paraná;Media;Q4;1;63
3517;Hombre;34;25-34;Rural;Caaguazú;Media;Q5;1;101
3518;Hombre;25;25-34;Urbana;Itapúa;Básica;Q1;0;98
3519;Hombre;29;25-34;Urbana;Asunción;Media;Q2;1;88
3520;Hombre;50;45-54;Rural;Concepción;Superior;Q4;0;67
3521;Hombre;38;35-44;Urbana;Asunción;Básica;Q1;1;75
3522;Hombre;45;45-54;Urbana;Asunción;Media;Q5;1;123
3523;Hombre;30;25-34;Urbana;Central;Superior;Q4;1;99
3524;Hombre;28;25-34;Urbana;Central;Básica;Q2;0;113
3525;Hombre;15;15-24;Urbana;Caaguazú;Media;Q2;1;55
3526;Hombre;28;25-34;Rural;San Pedro;Básica;Q2;0;138
3527;Mujer;15;15-24;Urbana;Asunción;Media;Q1;0;24
3528;Mujer;24;15-24;Rural;San Pedro;Básica;Q3;0;97
3529;Mujer;33;25-34;Urbana;Central;Media;Q5;1;125
3530;Hombre;45;45-54;Urbana;Asunción;Superior;Q4;1;132
3531;Hombre;30;25-34;Rural;Alto Paraná;Media;Q2;1;61
3532;Mujer;41;35-44;Urbana;Central;Superior;Q4;1;79
3533;Hombre;15;15-24;Rural;Caazapá;Básica;Q2;0;24
3534;Hombre;33;25-34;Rural;Concepción;Básica;Q1;0;122
3535;Hombre;15;15-24;Urbana;Central;Media;Q4;1;36
3536;Hombre;15;15-24;Urbana;Itapúa;Media;Q2;1;75
3537;Hombre;31;25-34;Rural;Asunción;Básica;Q1;0;148
3538;Hombre;57;55-64;Rural;San Pedro;Básica;Q2;0;139
3539;Mujer;41;35-44;Urbana;Itapúa;Superior;Q3;1;62
3540;Hombre;35;35-44;Urbana;Central;Superior;Q5;1;49
3541;Hombre;34;25-34;Urbana;Asunción;Básica;Q1;0;52
3542;Mujer;22;15-24;Urbana;Central;Superior;Q5;1;109
3543;Hombre;25;25-34;Rural;San Pedro;Media;Q3;1;114
3544;Hombre;42;35-44;Urbana;Central;Media;Q3;1;48
3545;Mujer;15;15-24;Urbana;Alto Paraná;Básica;Q1;0;51
3546;Hombre;45;45-54;Urbana;Asunción;Superior;Q3;1;62
3547;Hombre;28;25-34;Urbana;Asunción;Media;Q4;1;76
3548;Hombre;49;45-54;Urbana;San Pedro;Superior;Q4;1;139
3549;Hombre;52;45-54;Urbana;Central;Media;Q3;0;23
3550;Mujer;15;15-24;Urbana;Central;Media;Q3;1;102
